id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4491042,Charming Fishermans Wharf 1 Bedroom,6346492,Dana,,Russian Hill,37.80498017946135,-122.4214277050094,Entire home/apt,190,1,1,2014-11-06,0.10,27,24
4379244,Stunning Alcatraz Views,1762052,Ashley,,Russian Hill,37.799412440852905,-122.41477265728604,Entire home/apt,440,2,0,,,1,296
5931093,Quintessential San Francisco ,4114183,Aimee,,Russian Hill,37.79893560782497,-122.41897284750594,Entire home/apt,200,1,6,2015-08-23,1.35,1,110
884770,Spare room in my lively  apartment.,4687340,Sandra,,Russian Hill,37.803166586720224,-122.41840680221364,Private room,144,2,53,2015-08-24,2.10,1,75
3868122,Quintessential SF Heart of the City,1519678,Dwight,,Russian Hill,37.79806954057497,-122.41739867751704,Entire home/apt,250,2,11,2015-02-16,0.88,1,0
33180,Apartment in Charming Russian Hill,96736,Ej,,Russian Hill,37.79814630304673,-122.42000028190145,Entire home/apt,175,2,1,2011-05-03,0.02,1,242
1237296,Bright & Airy with a View,6030736,Alanna,,Russian Hill,37.80220895876538,-122.42466522962094,Entire home/apt,200,5,87,2015-08-16,3.29,1,72
3354004,1 Bedroom North Beach SF,12265488,Pete,,Russian Hill,37.79759757236948,-122.40974382342941,Private room,115,2,9,2015-08-27,2.60,1,345
7887238,TS Fisherman's Wharf w/Kitchen,3481594,Lisa-Marie,,Russian Hill,37.80630875671101,-122.42001100492192,Entire home/apt,330,1,0,,,1,0
516811,CHIC 1B North Beach ~VIEWS/Balcony,2544523,Rebecca,,Russian Hill,37.798457827459316,-122.40824585143515,Entire home/apt,170,2,15,2015-06-13,0.39,1,89
441775,Suites at Fisherman's Wharf,1314138,Paul,,Russian Hill,37.80486213446913,-122.42004597097234,Entire home/apt,299,4,0,,,2,88
6584942,Suites at Fisherman's Wharf,34439542,Allan,,Russian Hill,37.806232274863596,-122.42107925037318,Entire home/apt,185,7,0,,,1,4
7604444,Luxury flat with a spectacular view,5217976,Devon,,Russian Hill,37.80529894444574,-122.4198943446787,Entire home/apt,1500,1,0,,,1,332
939996,4th of July at Fisherman's Wharf,1314138,Paul,,Russian Hill,37.80530708661409,-122.4200480318169,Entire home/apt,399,3,2,2014-07-06,0.14,2,209
1751109,Suites @ Fisherman's Wharf - 2br,7054805,Eric,,Russian Hill,37.80468547149006,-122.4216767372238,Entire home/apt,279,2,10,2015-08-23,0.63,4,261
4924665,Fisherman's Wharf NYE - 12/30 - 1/3,25366072,Karen,,Russian Hill,37.80594494659041,-122.41985899911377,Entire home/apt,400,3,1,2015-01-03,0.12,1,221
8152237,Charming Fishermans Wharf 2 Bedroom,6346492,Dana,,Russian Hill,37.80646399227979,-122.41944206296562,Entire home/apt,300,1,0,,,27,4
6887261,Shared bedroom with city view,36090636,Zack,,Russian Hill,37.79892775611191,-122.41746585834971,Shared room,100,1,0,,,1,50
6156509,Just Listed - 3 Bedroom 2 Bath Apt,31907945,Kim,,Russian Hill,37.80333906082735,-122.41651049384387,Entire home/apt,475,7,0,,,1,244
4891893,Sweet spot on Russian Hill,3268435,Ruzabuburuza,,Russian Hill,37.79842867564686,-122.42073999786972,Entire home/apt,210,2,8,2015-08-27,1.76,1,331
7842771,"Sunny, Russian Hill Flat",33688991,Holly,,Russian Hill,37.79770923170043,-122.42158975436148,Entire home/apt,400,1,0,,,2,1
5020770,Executive studio Russian Hill,6469028,Bhavina,,Russian Hill,37.799332225658056,-122.41995756859426,Entire home/apt,200,1,1,2015-01-15,0.13,1,209
2242598,Large one bedroom with Bay views,11454130,Cheri,,Russian Hill,37.804071868827734,-122.4178831649343,Entire home/apt,195,1,15,2015-04-18,0.91,1,298
3592203,Sophisticated flat 3 blks to water,1691150,Anna & Kyle,,Russian Hill,37.80229787829124,-122.42244040220334,Entire home/apt,219,1,6,2015-08-20,0.55,1,15
7950884,Apartment in Russian Hill,16712156,Madison,,Russian Hill,37.79857944519826,-122.4199903153676,Entire home/apt,250,1,0,,,1,0
4896087,Charming Russian Hill Junior 1BR,25196982,Nikolas,,Russian Hill,37.80150925897283,-122.41982150587044,Entire home/apt,155,2,38,2015-08-22,4.96,2,219
6237998,Sunny 1 Bedroom in Russian Hill,1607933,Bianca,,Russian Hill,37.798026452410426,-122.41623044949002,Entire home/apt,195,2,0,,,1,98
7094669,Russian Hill Studio,37186543,Faisal,,Russian Hill,37.800613177914435,-122.42397680559829,Entire home/apt,150,1,1,2015-07-01,0.47,1,37
1209159,Spacious & Modern Flat in SF,1150895,John,,Russian Hill,37.7985915946774,-122.41654107767589,Entire home/apt,1000,3,3,2013-10-15,0.11,1,356
1462029,Spacious Russian Hill 1BD,1376949,Jess,,Russian Hill,37.79923783543261,-122.42210995367233,Entire home/apt,349,1,0,,,1,242
6216025,Remodeled 2 bedroom in Russian Hill,24047141,Sal,,Russian Hill,37.79679659886033,-122.41943846871506,Entire home/apt,220,7,0,,,1,24
1303919,2br/1ba NEAR AMERICA'S CUP RACE!!!,7088373,Robert,,Russian Hill,37.803808820802665,-122.41774757120736,Entire home/apt,1000,1,0,,,1,244
7859868,Brand New Penthouse in Russian Hill,610310,David,,Russian Hill,37.800633243940716,-122.42402098265359,Entire home/apt,600,4,0,,,2,10
4016307,One bedroom in upscale Russian Hill,196125,David,,Russian Hill,37.79878583247851,-122.42096945898207,Private room,250,1,0,,,5,365
2448356,Pac Heights Private Room+Bath,2308301,Colt And Karen,,Russian Hill,37.7973709063804,-122.42339791787273,Private room,159,3,37,2015-08-24,2.11,1,225
2519053,China Nob? North Hill?,429214,Desiree,,Russian Hill,37.802059121894274,-122.41664458015279,Private room,180,1,21,2015-08-10,1.24,1,353
7791420,Great room in North Beach/Russian H,1851245,Jose,,Russian Hill,37.80295489613475,-122.41412316316075,Private room,80,2,0,,,2,0
3980446,Must like cats,8972681,Peter,,Russian Hill,37.80089509089828,-122.42409056679142,Private room,210,1,0,,,1,344
221342,Panaromic Penthouse Master Suite,285168,Bill,,Russian Hill,37.80249490883802,-122.41429474246371,Private room,220,2,42,2015-08-19,0.87,4,356
3106067,Russian Hill's Peak Palace III,9111273,Christian,,Russian Hill,37.797047137857426,-122.41495836802642,Private room,110,2,7,2015-08-10,0.45,4,264
8053899,Huge private room in Russian Hill,6397664,George,,Russian Hill,37.79690619605167,-122.41700149734496,Private room,110,1,0,,,1,0
5424459,"Private room, great location",9585428,Moe,,Russian Hill,37.8019599755779,-122.42405891610736,Private room,99,3,5,2015-07-31,0.82,2,166
8151235,Modern spacious apartment,1476835,Terence,,Russian Hill,37.7986870143697,-122.41599978742376,Entire home/apt,385,2,0,,,1,7
3257785,Russian Hill's Dreamforce Palace,9111273,Christian,,Russian Hill,37.79664791408024,-122.41713202029722,Entire home/apt,1450,4,0,,,4,343
3821350,Spacious 1 Bdrm in Russian Hill,14410864,Jamie,,Russian Hill,37.79993394321258,-122.42064681932034,Entire home/apt,220,3,12,2015-08-22,0.95,1,46
1733326,Amazing Russian Hill Apartment!,8503561,Hannah,,Russian Hill,37.801416436484594,-122.4224002353959,Entire home/apt,250,4,4,2015-07-04,0.18,1,263
7696468,Luxury condo at Fisherman's Wharf,23968721,Assia,,Russian Hill,37.80643007931468,-122.41987585685285,Entire home/apt,200,1,0,,,1,12
1828404,Stunning View from Nob Hill Condo,9566583,Brooke & Rich,,Russian Hill,37.796244833839374,-122.41976269036432,Shared room,95,1,34,2015-08-14,1.58,1,351
8132620,Beautiful bridge views,1485419,Ali,,Russian Hill,37.803702273624346,-122.42221232416662,Private room,200,1,0,,,1,365
4653873,SF Russian Hill Loft & Deck - 2bd,1611622,Conor,,Russian Hill,37.80090179705449,-122.42313565948136,Entire home/apt,375,4,1,2015-01-30,0.14,2,255
8127495,Beautiful Condo w/ View of the City,10050703,Tommy,,Russian Hill,37.79725371611285,-122.41233667758071,Entire home/apt,102,1,0,,,1,3
141545,Top Floor Russian Hill 2br Apt,259158,Marc,,Russian Hill,37.804785593667745,-122.41873037035022,Entire home/apt,350,5,19,2015-08-09,0.38,2,0
1712573,Entire Studio ,9032545,Yalcin,,Russian Hill,37.799104105677195,-122.41023884408811,Entire home/apt,196,1,8,2015-07-26,0.34,1,0
6360976,Quintessential Russian Hill 2BR Apt,25196982,Nikolas,,Russian Hill,37.79928133176491,-122.41946786600192,Entire home/apt,350,3,15,2015-08-25,4.21,2,234
6902349,Private Room in North Beach,5521848,Jeremy,,Russian Hill,37.79916777998817,-122.40917924213116,Private room,140,1,2,2015-08-01,1.13,1,49
4317833,Gorgeous North Beach Apartment,1257432,Rebecca,,Russian Hill,37.799657032780345,-122.4120803221796,Entire home/apt,500,5,2,2015-06-09,0.22,1,159
6422880,Gorgeous Victorian flat North Beach,33510173,Henry,,Russian Hill,37.80053459328913,-122.41235554496919,Private room,140,1,11,2015-08-29,3.71,1,354
868847,Lombard St. Russian Hill Charm,2305123,Judith,,Russian Hill,37.8004699294346,-122.42330565444871,Entire home/apt,160,3,5,2015-06-08,0.19,1,280
6079779,3 Bed Pac Heights:Free Car Parking9,20850212,Young,,Russian Hill,37.79898091201167,-122.42409663210557,Private room,199,1,0,,,12,0
1857709,Russian Hill's Panoramic Penthouse!,1726785,Sid,,Russian Hill,37.80535340587255,-122.41863575311442,Private room,200,3,69,2015-08-25,3.29,3,156
6871668,Room Avl in 3 Bdrm Victorian Home!,12742629,Mya,,Russian Hill,37.79899934915366,-122.42388941835985,Private room,150,4,1,2015-07-20,0.67,1,93
3116974,Amazing Location and Fab Bay Views,1445283,Carrie,,Russian Hill,37.79891807906993,-122.41248272783962,Entire home/apt,295,4,14,2015-07-06,1.02,2,4
2219978,Master Suite with Private Bathroom,368469,Veronica,,Russian Hill,37.798798960476226,-122.413922187347,Private room,150,3,1,2014-04-12,0.06,1,360
3176619,SF Luxury Flat Spectacular Views,16108021,Kiki,,Russian Hill,37.7994136531721,-122.41507222667848,Entire home/apt,814,7,1,2015-06-24,0.42,1,358
7564371,Bright 2BR Flat in Russian Hill,39658961,Miranda,,Russian Hill,37.797034800039825,-122.41860521335659,Entire home/apt,300,3,0,,,1,0
4387395,"Nov. 19-Dec 2, One bedroom in a 2bd",9228926,Bianca,,Russian Hill,37.79969383418784,-122.41108833503444,Private room,70,7,0,,,2,290
1494771,Heart of Noe Valley - Modern 2 BR,1726110,,,Noe Valley,37.75078356304526,-122.43125559929602,Entire home/apt,350,28,15,2015-08-16,0.61,1,275
6437264,Apartment + Loft overlooking SF,33605598,Cyrus,,Noe Valley,37.74850176125996,-122.43559063371015,Entire home/apt,175,1,31,2015-08-30,12.08,1,1
4678599,Sunny Victorian for Families,3092240,Cooper,,Noe Valley,37.74951020553564,-122.43947472707079,Entire home/apt,249,5,0,,,1,214
3506164,The Emerald Garden,46,Elizabeth,,Noe Valley,37.75126300453371,-122.42606005871139,Entire home/apt,200,2,83,2015-08-28,6.13,1,325
7012313,Lovely Bedroom in Sunny Noe Valley,36763152,Alex,,Noe Valley,37.75035454073942,-122.42711820486032,Private room,169,2,1,2015-08-04,1,1,132
488297,3BR SF View Apt,1261971,Chanda + Craig,,Noe Valley,37.7561334574676,-122.44066096306116,Entire home/apt,399,3,80,2015-08-15,2.03,1,272
2061134,Modern City Luxury - One-Bedroom,10549239,Kristy And Jason,,Noe Valley,37.752262280111225,-122.42763185587435,Entire home/apt,140,3,4,2015-08-11,0.43,1,6
2178503,Cozy studio in Noe Valley,11111510,Lisa,,Noe Valley,37.745943576349035,-122.43054329884714,Entire home/apt,145,3,28,2015-08-26,1.66,1,310
6290415,Noe Valley Mission 1BR Apartment,38836,Bernat,,Noe Valley,37.7424957082525,-122.42534949266455,Entire home/apt,242,3,1,2015-05-29,0.31,32,169
2686955,Light Noe Valley Studio,13754570,Charlie,,Noe Valley,37.743951037030385,-122.43412098910419,Entire home/apt,135,5,39,2015-08-29,2.55,1,304
3636803,Quiet Getaway with Beautiful Views,6312970,Sara And Philip,,Noe Valley,37.745957045868124,-122.43344089866605,Entire home/apt,360,5,9,2015-08-04,0.74,1,359
1768861,"Panoramic Views, Modern/New Condo!!",1418059,Deepika,,Noe Valley,37.752793721752056,-122.44262228822635,Entire home/apt,399,3,4,2015-08-16,0.26,2,344
7369846,2BD/1.5BA Noe Valley House,16347616,Barri,,Noe Valley,37.75192698497431,-122.43656362042125,Entire home/apt,400,2,4,2015-08-29,3.75,1,107
7602382,S. F. skyline view apartment in Noe,11557597,Theresa,,Noe Valley,37.74971570843459,-122.44275725556169,Entire home/apt,199,1,0,,,1,1
1764360,Sunny Noe Apt with Amazing Views,477208,Michael,,Noe Valley,37.75505648736301,-122.4275544761773,Entire home/apt,250,1,0,,,1,212
584677,Classic SF Victorian House in Noe,2881064,Jason,,Noe Valley,37.748379049742326,-122.43467474550839,Entire home/apt,250,1,7,2015-05-25,0.20,1,305
2194358,Adorable Family Friendly Home,1110948,,,Noe Valley,37.75240236810691,-122.4384735001004,Entire home/apt,279,30,22,2015-02-02,1.16,1,315
2551593,Noe Valley Mid Century Garden Home,1031942,Rachel,,Noe Valley,37.750893716678256,-122.42878501239343,Entire home/apt,169,3,14,2015-05-10,0.99,2,243
585225,Hip Light-Filled Studio w Views,2774967,Gabriel,,Noe Valley,37.74555307701641,-122.43383654429608,Entire home/apt,99,2,212,2015-08-24,5.61,1,291
7368212,Lovely Noe Valley Home,38608696,Alysha,,Noe Valley,37.74669746835543,-122.4311687751297,Entire home/apt,800,1,0,,,1,25
59344,Private and Quiet Noe Valley Studio,284917,John,,Noe Valley,37.7456548107698,-122.42864380484687,Entire home/apt,135,2,103,2015-08-25,1.79,1,295
6748645,Sunny Art-filled Noe Valley Views!,3109494,Peggy,,Noe Valley,37.75547852610369,-122.42941320536644,Entire home/apt,350,3,3,2015-08-23,2.37,1,316
6940228,Large one bedroom in Noe Valley.,36391607,Joe,,Noe Valley,37.75028351759901,-122.42975539974155,Entire home/apt,200,1,0,,,1,46
1992217,Sweeping Views and Dolores Park Pad,10271221,Peter,,Noe Valley,37.75651413823131,-122.42751578004618,Private room,174,2,130,2015-08-13,6.23,1,50
7563598,Arty Escape with a View,2325425,Lauren,,Noe Valley,37.74823365767219,-122.43526394791881,Entire home/apt,200,3,1,2015-08-31,1,1,20
26843,"Sunny rm,priv. baths, stunning vu ",65551,Patricia,,Noe Valley,37.750342266209685,-122.4344467181143,Private room,114,3,157,2015-09-01,2.44,1,285
3630122,"Heartfelt Space, Great Noe Location",2544554,Joel,,Noe Valley,37.7516058224362,-122.43009977067304,Entire home/apt,675,5,0,,,4,275
3957762,Cozy Futon in Warmth of Noe Valley,2544554,Joel,,Noe Valley,37.7531275833741,-122.42968984889123,Private room,176,2,0,,,4,357
1598170,4BR Executive/Family*IDEAL Noe VLY ,8520365,Teresa,,Noe Valley,37.74516556501457,-122.42547959633794,Entire home/apt,595,3,14,2015-08-24,0.61,2,347
2482884,Lovely Room in Noe Valley Victorian,4745702,Morgan,,Noe Valley,37.7449708186095,-122.4287632439652,Private room,120,1,9,2015-08-10,0.65,1,256
6677173,Hip Remodeled Victorian home,972289,Dan,,Noe Valley,37.74793766668647,-122.43499584406331,Entire home/apt,320,2,6,2015-09-01,4.50,2,339
3105361,Beautiful Condo in the Heart of SF,15396421,Breedeen,,Noe Valley,37.75229277677364,-122.43124596762833,Entire home/apt,250,2,25,2015-08-07,1.76,1,31
7885252,Spacious apartment in the Mission,27851274,David,,Noe Valley,37.747150660964074,-122.42523381061726,Entire home/apt,141,1,0,,,1,0
1975811,Noe Valley Room for Rent,10199414,Dianne,,Noe Valley,37.75529408769903,-122.43100204548283,Private room,125,2,13,2015-08-22,0.64,2,310
2155689,Victorian 1 BD Noe Valley flat,1732387,Eve,,Noe Valley,37.74793756607692,-122.4306089205277,Entire home/apt,192,5,23,2015-07-16,1.32,1,310
2876562,Modern sunny 1bd w private garage ,997788,An,,Noe Valley,37.754697847252906,-122.43657572948443,Entire home/apt,175,2,92,2015-08-18,5.84,2,261
7939396,1 bedroom Victorian flat in Noe,41870097,Meg,,Noe Valley,37.74665143049179,-122.42500064220233,Entire home/apt,200,4,0,,,1,6
2947746,Lovely sunlit room in Noe - Views!,15047866,Michelle & Ben,,Noe Valley,37.75043333583674,-122.43398656183813,Private room,108,1,72,2015-08-25,4.46,1,344
650082,"St. Paul's Flat, Great Noe Location",127367,Annette,,Noe Valley,37.74248691267723,-122.42827118045696,Entire home/apt,150,18,10,2014-10-25,0.28,16,335
5247898,Beautiful Room Noe Valley / Mission,26932354,Ali,,Noe Valley,37.745980956520974,-122.42502941111425,Private room,95,1,8,2015-08-30,5.22,1,61
7680707,Sunny & spacious apt in Noe Valley,3829856,Jamay,,Noe Valley,37.744806736217775,-122.42709625212979,Entire home/apt,250,2,0,,,1,234
259997,Superb apartment close to transit,814263,,,Noe Valley,37.754396998861026,-122.43922145790472,Entire home/apt,141,10,31,2014-10-25,0.67,1,292
1267206,"Spacious, Sunny & Santa Marie in SF",6081814,Nancy,,Noe Valley,37.74263645089988,-122.42575760113877,Private room,118,3,22,2015-05-15,0.84,1,326
6870420,Beautifully renovated Victorian,14097113,Kristen,,Noe Valley,37.75323220507237,-122.4358789899698,Entire home/apt,1100,2,1,2015-07-31,0.88,1,142
283977,outdoor jacuzzi w/ room Noe/Castro,1474705,Mark,,Noe Valley,37.75596802809728,-122.43647654797431,Private room,110,1,96,2015-08-29,2.59,2,358
4907924,Beautiful Victorian: Bed/Bath ,96655,Maryam,,Noe Valley,37.752729342917824,-122.44112981067805,Private room,150,2,10,2015-07-08,1.32,4,299
5193689,Casa Montero in Noe Valley,26866124,Roberto,,Noe Valley,37.74203306149324,-122.4299929857396,Private room,200,7,0,,,1,362
6523507,Hand Crafted Cottage,6777981,Celine,,Noe Valley,37.74744439154865,-122.4357351455865,Entire home/apt,250,5,2,2015-08-09,1.82,1,334
1203849,Modern Flat in Noe Valley,6575901,Julia/John,,Noe Valley,37.75339555793544,-122.43010977680939,Entire home/apt,250,2,2,2013-08-21,0.08,1,242
1898486,Private Cottage in Noe Valley ,9861752,Ed,,Noe Valley,37.74449682227777,-122.42717971618015,Entire home/apt,235,6,43,2015-08-08,2.04,1,257
350391,Spectacular View Penthouse & Bath,1781314,James,,Noe Valley,37.74583293469847,-122.43719233619136,Private room,145,7,86,2015-08-24,2.02,1,320
2578363,A Charming Noe Valley/ Mission Flat,10919331,Laura,,Noe Valley,37.752054435158506,-122.42897666657122,Entire home/apt,168,2,6,2015-06-28,0.55,1,269
644948,Victorian in Cool Neighborhood,3228078,Marla,,Noe Valley,37.75310612977905,-122.42673182186114,Private room,120,1,100,2015-08-23,2.72,3,334
6764924,Victorian Home in Noe Valley,35415458,Katherine,,Noe Valley,37.74243715136219,-122.42426796337426,Entire home/apt,250,5,4,2015-08-12,2.26,1,58
87640,Comfy Garden Guest,479857,Karin,,Noe Valley,37.74549596568911,-122.42898445047335,Private room,125,3,200,2015-08-25,3.75,1,179
8147820,Spacious San Francisco Apartment,37161806,Seema,,Noe Valley,37.75464417988481,-122.44032424395132,Entire home/apt,175,3,0,,,1,13
5559133,Master BR in Luxury Noe Valley Flat,128003,Alex,,Noe Valley,37.75240766204451,-122.43505915790404,Private room,165,2,3,2015-07-24,1.36,2,47
2772438,Corporate/Vacation Victorian Flat,3383219,Lillian,,Noe Valley,37.74770980310388,-122.43316574533158,Entire home/apt,345,1,16,2015-08-10,1.17,1,174
1209638,Edwardian in Noe Valley w/deck,6606026,Robin,,Noe Valley,37.74901727139352,-122.42542729311036,Entire home/apt,225,1,0,,,1,26
6957662,"Modern, private, Jr. Suite & garden",36481063,Gary,,Noe Valley,37.748583418303475,-122.43582351835974,Private room,225,3,4,2015-08-23,1.85,1,65
6289879,Dolores Noe Valley 2 BR apartment,38836,Bernat,,Noe Valley,37.74456902684606,-122.4252000533989,Entire home/apt,329,3,2,2015-08-08,0.72,32,171
1177310,"Garden Cottage, 1br/1ba, yard, W/D",1235481,Michael,,Noe Valley,37.74253742352063,-122.42684685986782,Entire home/apt,195,2,19,2015-04-21,0.74,1,270
770991,Charming one bedroom in Noe Valley,258005,Rose,,Noe Valley,37.74258504802879,-122.42804153149764,Entire home/apt,135,3,57,2015-08-28,1.73,1,101
